,Date,Annee,Mois,Jour,jour_sem,Code INSEE région,Consommation (MW),jour férié,Région,Température (°C),PERIODE,Prix
3711,2013-11-06,2013,11,6,2,28,84761.0,0,Normandie,13.0,2013-11,15.0147
3712,2013-11-06,2013,11,6,2,32,160488.0,0,Hauts-de-France,11.0,2013-11,15.0147
3713,2013-11-06,2013,11,6,2,44,145735.0,0,Grand Est,11.0,2013-11,15.0147
3714,2013-11-06,2013,11,6,2,52,76530.0,0,Pays de la Loire,15.0,2013-11,15.0147
3715,2013-11-06,2013,11,6,2,53,63073.0,0,Bretagne,14.0,2013-11,15.0147
3716,2013-11-06,2013,11,6,2,75,116213.0,0,Nouvelle-Aquitaine,15.0,2013-11,15.0147
3717,2013-11-06,2013,11,6,2,76,94414.0,0,Occitanie,16.0,2013-11,15.0147
3718,2013-11-06,2013,11,6,2,84,190438.0,0,Auvergne-Rhône-Alpes,13.0,2013-11,15.0147
3719,2013-11-06,2013,11,6,2,93,109741.0,0,Provence-Alpes-Côte d'Azur,14.0,2013-11,15.0147
3720,2013-11-07,2013,11,7,3,11,206949.0,0,Île-de-France,14.0,2013-11,15.0147
3721,2013-11-07,2013,11,7,3,24,51322.0,0,Centre-Val de Loire,14.0,2013-11,15.0147
3722,2013-11-07,2013,11,7,3,27,63354.0,0,Bourgogne-Franche-Comté,13.0,2013-11,15.0147
3723,2013-11-07,2013,11,7,3,28,83285.0,0,Normandie,12.0,2013-11,15.0147
3724,2013-11-07,2013,11,7,3,32,154972.0,0,Hauts-de-France,11.0,2013-11,15.0147
3725,2013-11-07,2013,11,7,3,44,139891.0,0,Grand Est,14.0,2013-11,15.0147
3726,2013-11-07,2013,11,7,3,52,76389.0,0,Pays de la Loire,14.0,2013-11,15.0147
3727,2013-11-07,2013,11,7,3,53,63730.0,0,Bretagne,12.0,2013-11,15.0147
3728,2013-11-07,2013,11,7,3,75,113514.0,0,Nouvelle-Aquitaine,14.0,2013-11,15.0147
3729,2013-11-07,2013,11,7,3,76,91979.0,0,Occitanie,15.0,2013-11,15.0147
3730,2013-11-07,2013,11,7,3,84,183324.0,0,Auvergne-Rhône-Alpes,13.0,2013-11,15.0147
3731,2013-11-07,2013,11,7,3,93,106858.0,0,Provence-Alpes-Côte d'Azur,14.0,2013-11,15.0147
3732,2013-11-08,2013,11,8,4,11,208118.0,0,Île-de-France,11.0,2013-11,15.0147
3733,2013-11-08,2013,11,8,4,24,52595.0,0,Centre-Val de Loire,12.0,2013-11,15.0147
3734,2013-11-08,2013,11,8,4,27,62892.0,0,Bourgogne-Franche-Comté,12.0,2013-11,15.0147
3735,2013-11-08,2013,11,8,4,28,84552.0,0,Normandie,10.0,2013-11,15.0147
3736,2013-11-08,2013,11,8,4,32,154820.0,0,Hauts-de-France,9.0,2013-11,15.0147
3737,2013-11-08,2013,11,8,4,44,136747.0,0,Grand Est,11.0,2013-11,15.0147
3738,2013-11-08,2013,11,8,4,52,76012.0,0,Pays de la Loire,12.0,2013-11,15.0147
3739,2013-11-08,2013,11,8,4,53,65929.0,0,Bretagne,9.0,2013-11,15.0147
3740,2013-11-08,2013,11,8,4,75,117261.0,0,Nouvelle-Aquitaine,12.0,2013-11,15.0147
3741,2013-11-08,2013,11,8,4,76,92832.0,0,Occitanie,12.0,2013-11,15.0147
3742,2013-11-08,2013,11,8,4,84,180720.0,0,Auvergne-Rhône-Alpes,11.0,2013-11,15.0147
3743,2013-11-08,2013,11,8,4,93,107621.0,0,Provence-Alpes-Côte d'Azur,14.0,2013-11,15.0147
3744,2013-11-09,2013,11,9,5,11,200144.0,0,Île-de-France,7.0,2013-11,15.0147
3745,2013-11-09,2013,11,9,5,24,52006.0,0,Centre-Val de Loire,8.0,2013-11,15.0147
3746,2013-11-09,2013,11,9,5,27,55552.0,0,Bourgogne-Franche-Comté,8.0,2013-11,15.0147
3747,2013-11-09,2013,11,9,5,28,83112.0,0,Normandie,7.0,2013-11,15.0147
3748,2013-11-09,2013,11,9,5,32,143746.0,0,Hauts-de-France,7.0,2013-11,15.0147
3749,2013-11-09,2013,11,9,5,44,120926.0,0,Grand Est,8.0,2013-11,15.0147
3750,2013-11-09,2013,11,9,5,52,71266.0,0,Pays de la Loire,10.0,2013-11,15.0147
3751,2013-11-09,2013,11,9,5,53,60158.0,0,Bretagne,10.0,2013-11,15.0147
3752,2013-11-09,2013,11,9,5,75,115747.0,0,Nouvelle-Aquitaine,9.0,2013-11,15.0147
3753,2013-11-09,2013,11,9,5,76,87586.0,0,Occitanie,10.0,2013-11,15.0147
3754,2013-11-09,2013,11,9,5,84,162371.0,0,Auvergne-Rhône-Alpes,9.0,2013-11,15.0147
3755,2013-11-09,2013,11,9,5,93,101721.0,0,Provence-Alpes-Côte d'Azur,13.0,2013-11,15.0147
3756,2013-11-10,2013,11,10,6,11,195386.0,0,Île-de-France,7.0,2013-11,15.0147
3757,2013-11-10,2013,11,10,6,24,48752.0,0,Centre-Val de Loire,9.0,2013-11,15.0147
3758,2013-11-10,2013,11,10,6,27,53994.0,0,Bourgogne-Franche-Comté,6.0,2013-11,15.0147
3759,2013-11-10,2013,11,10,6,28,78606.0,0,Normandie,8.0,2013-11,15.0147
3760,2013-11-10,2013,11,10,6,32,136663.0,0,Hauts-de-France,6.0,2013-11,15.0147
3761,2013-11-10,2013,11,10,6,44,115622.0,0,Grand Est,5.0,2013-11,15.0147
3762,2013-11-10,2013,11,10,6,52,62845.0,0,Pays de la Loire,12.0,2013-11,15.0147
3763,2013-11-10,2013,11,10,6,53,53146.0,0,Bretagne,11.0,2013-11,15.0147
3764,2013-11-10,2013,11,10,6,75,106330.0,0,Nouvelle-Aquitaine,12.0,2013-11,15.0147
3765,2013-11-10,2013,11,10,6,76,85062.0,0,Occitanie,12.0,2013-11,15.0147
3766,2013-11-10,2013,11,10,6,84,162479.0,0,Auvergne-Rhône-Alpes,8.0,2013-11,15.0147
3767,2013-11-10,2013,11,10,6,93,101981.0,0,Provence-Alpes-Côte d'Azur,11.0,2013-11,15.0147
3768,2013-11-11,2013,11,11,0,11,213905.0,1,Île-de-France,4.0,2013-11,15.0147
3769,2013-11-11,2013,11,11,0,24,53925.0,1,Centre-Val de Loire,5.0,2013-11,15.0147
3770,2013-11-11,2013,11,11,0,27,57469.0,1,Bourgogne-Franche-Comté,4.0,2013-11,15.0147
3771,2013-11-11,2013,11,11,0,28,85269.0,1,Normandie,6.0,2013-11,15.0147
3772,2013-11-11,2013,11,11,0,32,144995.0,1,Hauts-de-France,5.0,2013-11,15.0147
3773,2013-11-11,2013,11,11,0,44,122638.0,1,Grand Est,2.0,2013-11,15.0147
3774,2013-11-11,2013,11,11,0,52,69414.0,1,Pays de la Loire,9.0,2013-11,15.0147
3775,2013-11-11,2013,11,11,0,53,55580.0,1,Bretagne,12.0,2013-11,15.0147
3776,2013-11-11,2013,11,11,0,75,111626.0,1,Nouvelle-Aquitaine,9.0,2013-11,15.0147
3777,2013-11-11,2013,11,11,0,76,89841.0,1,Occitanie,9.0,2013-11,15.0147
3778,2013-11-11,2013,11,11,0,84,175639.0,1,Auvergne-Rhône-Alpes,4.0,2013-11,15.0147
3779,2013-11-11,2013,11,11,0,93,109605.0,1,Provence-Alpes-Côte d'Azur,10.0,2013-11,15.0147
3780,2013-11-12,2013,11,12,1,11,234740.0,0,Île-de-France,8.0,2013-11,15.0147
3781,2013-11-12,2013,11,12,1,24,59671.0,0,Centre-Val de Loire,8.0,2013-11,15.0147
3782,2013-11-12,2013,11,12,1,27,70787.0,0,Bourgogne-Franche-Comté,3.0,2013-11,15.0147
3783,2013-11-12,2013,11,12,1,28,91038.0,0,Normandie,10.0,2013-11,15.0147
3784,2013-11-12,2013,11,12,1,32,162681.0,0,Hauts-de-France,7.0,2013-11,15.0147
3785,2013-11-12,2013,11,12,1,44,150816.0,0,Grand Est,3.0,2013-11,15.0147
3786,2013-11-12,2013,11,12,1,52,80916.0,0,Pays de la Loire,12.0,2013-11,15.0147
3787,2013-11-12,2013,11,12,1,53,63845.0,0,Bretagne,12.0,2013-11,15.0147
3788,2013-11-12,2013,11,12,1,75,123592.0,0,Nouvelle-Aquitaine,12.0,2013-11,15.0147
3789,2013-11-12,2013,11,12,1,76,104514.0,0,Occitanie,10.0,2013-11,15.0147
3790,2013-11-12,2013,11,12,1,84,206091.0,0,Auvergne-Rhône-Alpes,4.0,2013-11,15.0147
3791,2013-11-12,2013,11,12,1,93,120618.0,0,Provence-Alpes-Côte d'Azur,11.0,2013-11,15.0147
3792,2013-11-13,2013,11,13,2,11,235572.0,0,Île-de-France,7.0,2013-11,15.0147
3793,2013-11-13,2013,11,13,2,24,60012.0,0,Centre-Val de Loire,8.0,2013-11,15.0147
3794,2013-11-13,2013,11,13,2,27,71683.0,0,Bourgogne-Franche-Comté,7.0,2013-11,15.0147
3795,2013-11-13,2013,11,13,2,28,92704.0,0,Normandie,7.0,2013-11,15.0147
3796,2013-11-13,2013,11,13,2,32,164435.0,0,Hauts-de-France,5.0,2013-11,15.0147
3797,2013-11-13,2013,11,13,2,44,151082.0,0,Grand Est,5.0,2013-11,15.0147
3798,2013-11-13,2013,11,13,2,52,84069.0,0,Pays de la Loire,8.0,2013-11,15.0147
3799,2013-11-13,2013,11,13,2,53,67924.0,0,Bretagne,8.0,2013-11,15.0147
3800,2013-11-13,2013,11,13,2,75,125221.0,0,Nouvelle-Aquitaine,10.0,2013-11,15.0147
3801,2013-11-13,2013,11,13,2,76,103332.0,0,Occitanie,11.0,2013-11,15.0147
3802,2013-11-13,2013,11,13,2,84,212943.0,0,Auvergne-Rhône-Alpes,6.0,2013-11,15.0147
3803,2013-11-13,2013,11,13,2,93,122425.0,0,Provence-Alpes-Côte d'Azur,11.0,2013-11,15.0147
3804,2013-11-14,2013,11,14,3,11,251122.0,0,Île-de-France,5.0,2013-11,15.0147
3805,2013-11-14,2013,11,14,3,24,65356.0,0,Centre-Val de Loire,5.0,2013-11,15.0147
3806,2013-11-14,2013,11,14,3,27,72487.0,0,Bourgogne-Franche-Comté,5.0,2013-11,15.0147
3807,2013-11-14,2013,11,14,3,28,95953.0,0,Normandie,7.0,2013-11,15.0147
3808,2013-11-14,2013,11,14,3,32,170610.0,0,Hauts-de-France,6.0,2013-11,15.0147
3809,2013-11-14,2013,11,14,3,44,156330.0,0,Grand Est,3.0,2013-11,15.0147
3810,2013-11-14,2013,11,14,3,52,91154.0,0,Pays de la Loire,6.0,2013-11,15.0147
3811,2013-11-14,2013,11,14,3,53,71913.0,0,Bretagne,9.0,2013-11,15.0147
3812,2013-11-14,2013,11,14,3,75,136547.0,0,Nouvelle-Aquitaine,7.0,2013-11,15.0147
3813,2013-11-14,2013,11,14,3,76,108976.0,0,Occitanie,8.0,2013-11,15.0147
3814,2013-11-14,2013,11,14,3,84,213571.0,0,Auvergne-Rhône-Alpes,5.0,2013-11,15.0147
3815,2013-11-14,2013,11,14,3,93,124692.0,0,Provence-Alpes-Côte d'Azur,10.0,2013-11,15.0147
3816,2013-11-15,2013,11,15,4,11,246849.0,0,Île-de-France,6.0,2013-11,15.0147
3817,2013-11-15,2013,11,15,4,24,66637.0,0,Centre-Val de Loire,5.0,2013-11,15.0147
3818,2013-11-15,2013,11,15,4,27,73586.0,0,Bourgogne-Franche-Comté,5.0,2013-11,15.0147
3819,2013-11-15,2013,11,15,4,28,96413.0,0,Normandie,7.0,2013-11,15.0147
3820,2013-11-15,2013,11,15,4,32,166847.0,0,Hauts-de-France,6.0,2013-11,15.0147
3821,2013-11-15,2013,11,15,4,44,156183.0,0,Grand Est,4.0,2013-11,15.0147
3822,2013-11-15,2013,11,15,4,52,93899.0,0,Pays de la Loire,7.0,2013-11,15.0147
3823,2013-11-15,2013,11,15,4,53,72937.0,0,Bretagne,8.0,2013-11,15.0147
3824,2013-11-15,2013,11,15,4,75,142961.0,0,Nouvelle-Aquitaine,5.0,2013-11,15.0147
3825,2013-11-15,2013,11,15,4,76,123055.0,0,Occitanie,4.0,2013-11,15.0147
3826,2013-11-15,2013,11,15,4,84,218870.0,0,Auvergne-Rhône-Alpes,3.0,2013-11,15.0147
3827,2013-11-15,2013,11,15,4,93,131309.0,0,Provence-Alpes-Côte d'Azur,7.0,2013-11,15.0147
3828,2013-11-16,2013,11,16,5,11,238367.0,0,Île-de-France,3.0,2013-11,15.0147
3829,2013-11-16,2013,11,16,5,24,62433.0,0,Centre-Val de Loire,3.0,2013-11,15.0147
3830,2013-11-16,2013,11,16,5,27,65797.0,0,Bourgogne-Franche-Comté,3.0,2013-11,15.0147
3831,2013-11-16,2013,11,16,5,28,89191.0,0,Normandie,6.0,2013-11,15.0147
3832,2013-11-16,2013,11,16,5,32,154918.0,0,Hauts-de-France,4.0,2013-11,15.0147
3833,2013-11-16,2013,11,16,5,44,140553.0,0,Grand Est,3.0,2013-11,15.0147
3834,2013-11-16,2013,11,16,5,52,83488.0,0,Pays de la Loire,5.0,2013-11,15.0147
3835,2013-11-16,2013,11,16,5,53,64531.0,0,Bretagne,8.0,2013-11,15.0147
3836,2013-11-16,2013,11,16,5,75,134845.0,0,Nouvelle-Aquitaine,5.0,2013-11,15.0147
3837,2013-11-16,2013,11,16,5,76,119173.0,0,Occitanie,5.0,2013-11,15.0147
3838,2013-11-16,2013,11,16,5,84,199043.0,0,Auvergne-Rhône-Alpes,2.0,2013-11,15.0147
3839,2013-11-16,2013,11,16,5,93,122702.0,0,Provence-Alpes-Côte d'Azur,11.0,2013-11,15.0147
3840,2013-11-17,2013,11,17,6,11,230765.0,0,Île-de-France,4.0,2013-11,15.0147
3841,2013-11-17,2013,11,17,6,24,60264.0,0,Centre-Val de Loire,4.0,2013-11,15.0147
3842,2013-11-17,2013,11,17,6,27,60135.0,0,Bourgogne-Franche-Comté,4.0,2013-11,15.0147
3843,2013-11-17,2013,11,17,6,28,85458.0,0,Normandie,5.0,2013-11,15.0147
3844,2013-11-17,2013,11,17,6,32,146211.0,0,Hauts-de-France,4.0,2013-11,15.0147
3845,2013-11-17,2013,11,17,6,44,129275.0,0,Grand Est,4.0,2013-11,15.0147
3846,2013-11-17,2013,11,17,6,52,83409.0,0,Pays de la Loire,4.0,2013-11,15.0147
3847,2013-11-17,2013,11,17,6,53,60899.0,0,Bretagne,7.0,2013-11,15.0147
3848,2013-11-17,2013,11,17,6,75,132558.0,0,Nouvelle-Aquitaine,4.0,2013-11,15.0147
3849,2013-11-17,2013,11,17,6,76,112182.0,0,Occitanie,6.0,2013-11,15.0147
3850,2013-11-17,2013,11,17,6,84,187828.0,0,Auvergne-Rhône-Alpes,3.0,2013-11,15.0147
3851,2013-11-17,2013,11,17,6,93,115959.0,0,Provence-Alpes-Côte d'Azur,12.0,2013-11,15.0147
3852,2013-11-18,2013,11,18,0,11,257732.0,0,Île-de-France,4.0,2013-11,15.0147
3853,2013-11-18,2013,11,18,0,24,68585.0,0,Centre-Val de Loire,3.0,2013-11,15.0147
3854,2013-11-18,2013,11,18,0,27,72240.0,0,Bourgogne-Franche-Comté,2.0,2013-11,15.0147
3855,2013-11-18,2013,11,18,0,28,98985.0,0,Normandie,5.0,2013-11,15.0147
3856,2013-11-18,2013,11,18,0,32,166746.0,0,Hauts-de-France,4.0,2013-11,15.0147
3857,2013-11-18,2013,11,18,0,44,150082.0,0,Grand Est,4.0,2013-11,15.0147
3858,2013-11-18,2013,11,18,0,52,97310.0,0,Pays de la Loire,5.0,2013-11,15.0147
3859,2013-11-18,2013,11,18,0,53,74360.0,0,Bretagne,7.0,2013-11,15.0147
3860,2013-11-18,2013,11,18,0,75,150008.0,0,Nouvelle-Aquitaine,5.0,2013-11,15.0147
3861,2013-11-18,2013,11,18,0,76,123687.0,0,Occitanie,7.0,2013-11,15.0147
3862,2013-11-18,2013,11,18,0,84,217001.0,0,Auvergne-Rhône-Alpes,4.0,2013-11,15.0147
3863,2013-11-18,2013,11,18,0,93,123673.0,0,Provence-Alpes-Côte d'Azur,12.0,2013-11,15.0147
3864,2013-11-19,2013,11,19,1,11,263714.0,0,Île-de-France,4.0,2013-11,15.0147
3865,2013-11-19,2013,11,19,1,24,71077.0,0,Centre-Val de Loire,3.0,2013-11,15.0147
3866,2013-11-19,2013,11,19,1,27,75672.0,0,Bourgogne-Franche-Comté,4.0,2013-11,15.0147
3867,2013-11-19,2013,11,19,1,28,99362.0,0,Normandie,5.0,2013-11,15.0147
3868,2013-11-19,2013,11,19,1,32,170902.0,0,Hauts-de-France,4.0,2013-11,15.0147
3869,2013-11-19,2013,11,19,1,44,159859.0,0,Grand Est,3.0,2013-11,15.0147
3870,2013-11-19,2013,11,19,1,52,97538.0,0,Pays de la Loire,5.0,2013-11,15.0147
3871,2013-11-19,2013,11,19,1,53,77962.0,0,Bretagne,6.0,2013-11,15.0147
3872,2013-11-19,2013,11,19,1,75,155905.0,0,Nouvelle-Aquitaine,5.0,2013-11,15.0147
3873,2013-11-19,2013,11,19,1,76,126944.0,0,Occitanie,6.0,2013-11,15.0147
3874,2013-11-19,2013,11,19,1,84,224377.0,0,Auvergne-Rhône-Alpes,4.0,2013-11,15.0147
3875,2013-11-19,2013,11,19,1,93,124820.0,0,Provence-Alpes-Côte d'Azur,10.0,2013-11,15.0147
3876,2013-11-20,2013,11,20,2,11,276212.0,0,Île-de-France,3.0,2013-11,15.0147
3877,2013-11-20,2013,11,20,2,24,74414.0,0,Centre-Val de Loire,2.0,2013-11,15.0147
3878,2013-11-20,2013,11,20,2,27,77052.0,0,Bourgogne-Franche-Comté,3.0,2013-11,15.0147
3879,2013-11-20,2013,11,20,2,28,107198.0,0,Normandie,3.0,2013-11,15.0147
3880,2013-11-20,2013,11,20,2,32,179833.0,0,Hauts-de-France,2.0,2013-11,15.0147
3881,2013-11-20,2013,11,20,2,44,162362.0,0,Grand Est,3.0,2013-11,15.0147
3882,2013-11-20,2013,11,20,2,52,106451.0,0,Pays de la Loire,4.0,2013-11,15.0147
3883,2013-11-20,2013,11,20,2,53,84041.0,0,Bretagne,6.0,2013-11,15.0147
3884,2013-11-20,2013,11,20,2,75,162498.0,0,Nouvelle-Aquitaine,3.0,2013-11,15.0147
3885,2013-11-20,2013,11,20,2,76,136926.0,0,Occitanie,3.0,2013-11,15.0147
3886,2013-11-20,2013,11,20,2,84,237158.0,0,Auvergne-Rhône-Alpes,1.0,2013-11,15.0147
3887,2013-11-20,2013,11,20,2,93,135863.0,0,Provence-Alpes-Côte d'Azur,5.0,2013-11,15.0147
3888,2013-11-21,2013,11,21,3,11,279393.0,0,Île-de-France,2.0,2013-11,15.0147
3889,2013-11-21,2013,11,21,3,24,73827.0,0,Centre-Val de Loire,2.0,2013-11,15.0147
3890,2013-11-21,2013,11,21,3,27,78100.0,0,Bourgogne-Franche-Comté,0.0,2013-11,15.0147
3891,2013-11-21,2013,11,21,3,28,107695.0,0,Normandie,3.0,2013-11,15.0147
3892,2013-11-21,2013,11,21,3,32,182456.0,0,Hauts-de-France,1.0,2013-11,15.0147
3893,2013-11-21,2013,11,21,3,44,166048.0,0,Grand Est,1.0,2013-11,15.0147
3894,2013-11-21,2013,11,21,3,52,105188.0,0,Pays de la Loire,4.0,2013-11,15.0147
3895,2013-11-21,2013,11,21,3,53,83274.0,0,Bretagne,7.0,2013-11,15.0147
3896,2013-11-21,2013,11,21,3,75,155894.0,0,Nouvelle-Aquitaine,5.0,2013-11,15.0147
3897,2013-11-21,2013,11,21,3,76,134702.0,0,Occitanie,4.0,2013-11,15.0147
3898,2013-11-21,2013,11,21,3,84,231497.0,0,Auvergne-Rhône-Alpes,1.0,2013-11,15.0147
3899,2013-11-21,2013,11,21,3,93,144135.0,0,Provence-Alpes-Côte d'Azur,4.0,2013-11,15.0147
3900,2013-11-22,2013,11,22,4,11,278067.0,0,Île-de-France,3.0,2013-11,15.0147
3901,2013-11-22,2013,11,22,4,24,74690.0,0,Centre-Val de Loire,2.0,2013-11,15.0147
3902,2013-11-22,2013,11,22,4,27,79455.0,0,Bourgogne-Franche-Comté,2.0,2013-11,15.0147
3903,2013-11-22,2013,11,22,4,28,106986.0,0,Normandie,4.0,2013-11,15.0147
3904,2013-11-22,2013,11,22,4,32,182056.0,0,Hauts-de-France,2.0,2013-11,15.0147
3905,2013-11-22,2013,11,22,4,44,166317.0,0,Grand Est,2.0,2013-11,15.0147
3906,2013-11-22,2013,11,22,4,52,105695.0,0,Pays de la Loire,3.0,2013-11,15.0147
3907,2013-11-22,2013,11,22,4,53,81901.0,0,Bretagne,6.0,2013-11,15.0147
3908,2013-11-22,2013,11,22,4,75,164115.0,0,Nouvelle-Aquitaine,3.0,2013-11,15.0147
3909,2013-11-22,2013,11,22,4,76,145247.0,0,Occitanie,2.0,2013-11,15.0147
3910,2013-11-22,2013,11,22,4,84,239994.0,0,Auvergne-Rhône-Alpes,0.0,2013-11,15.0147
3911,2013-11-22,2013,11,22,4,93,153093.0,0,Provence-Alpes-Côte d'Azur,3.0,2013-11,15.0147
3912,2013-11-23,2013,11,23,5,11,247853.0,0,Île-de-France,5.0,2013-11,15.0147
3913,2013-11-23,2013,11,23,5,24,66537.0,0,Centre-Val de Loire,4.0,2013-11,15.0147
3914,2013-11-23,2013,11,23,5,27,70129.0,0,Bourgogne-Franche-Comté,4.0,2013-11,15.0147
3915,2013-11-23,2013,11,23,5,28,94685.0,0,Normandie,5.0,2013-11,15.0147
3916,2013-11-23,2013,11,23,5,32,162348.0,0,Hauts-de-France,4.0,2013-11,15.0147
3917,2013-11-23,2013,11,23,5,44,145833.0,0,Grand Est,4.0,2013-11,15.0147
3918,2013-11-23,2013,11,23,5,52,89935.0,0,Pays de la Loire,5.0,2013-11,15.0147
3919,2013-11-23,2013,11,23,5,53,71535.0,0,Bretagne,7.0,2013-11,15.0147
3920,2013-11-23,2013,11,23,5,75,152932.0,0,Nouvelle-Aquitaine,4.0,2013-11,15.0147
3921,2013-11-23,2013,11,23,5,76,142243.0,0,Occitanie,3.0,2013-11,15.0147
3922,2013-11-23,2013,11,23,5,84,220416.0,0,Auvergne-Rhône-Alpes,2.0,2013-11,15.0147
3923,2013-11-23,2013,11,23,5,93,150304.0,0,Provence-Alpes-Côte d'Azur,4.0,2013-11,15.0147
3924,2013-11-24,2013,11,24,6,11,237329.0,0,Île-de-France,5.0,2013-11,15.0147
3925,2013-11-24,2013,11,24,6,24,60938.0,0,Centre-Val de Loire,5.0,2013-11,15.0147
3926,2013-11-24,2013,11,24,6,27,62609.0,0,Bourgogne-Franche-Comté,5.0,2013-11,15.0147
3927,2013-11-24,2013,11,24,6,28,90726.0,0,Normandie,6.0,2013-11,15.0147
3928,2013-11-24,2013,11,24,6,32,151510.0,0,Hauts-de-France,5.0,2013-11,15.0147
3929,2013-11-24,2013,11,24,6,44,131622.0,0,Grand Est,4.0,2013-11,15.0147
3930,2013-11-24,2013,11,24,6,52,84556.0,0,Pays de la Loire,5.0,2013-11,15.0147
3931,2013-11-24,2013,11,24,6,53,66300.0,0,Bretagne,8.0,2013-11,15.0147
3932,2013-11-24,2013,11,24,6,75,143295.0,0,Nouvelle-Aquitaine,5.0,2013-11,15.0147
3933,2013-11-24,2013,11,24,6,76,132165.0,0,Occitanie,4.0,2013-11,15.0147
3934,2013-11-24,2013,11,24,6,84,203324.0,0,Auvergne-Rhône-Alpes,4.0,2013-11,15.0147
3935,2013-11-24,2013,11,24,6,93,141544.0,0,Provence-Alpes-Côte d'Azur,6.0,2013-11,15.0147
3936,2013-11-25,2013,11,25,0,11,263017.0,0,Île-de-France,5.0,2013-11,15.0147
3937,2013-11-25,2013,11,25,0,24,68881.0,0,Centre-Val de Loire,4.0,2013-11,15.0147
3938,2013-11-25,2013,11,25,0,27,73837.0,0,Bourgogne-Franche-Comté,2.0,2013-11,15.0147
3939,2013-11-25,2013,11,25,0,28,99882.0,0,Normandie,6.0,2013-11,15.0147
3940,2013-11-25,2013,11,25,0,32,169087.0,0,Hauts-de-France,4.0,2013-11,15.0147
3941,2013-11-25,2013,11,25,0,44,155051.0,0,Grand Est,2.0,2013-11,15.0147
3942,2013-11-25,2013,11,25,0,52,97950.0,0,Pays de la Loire,6.0,2013-11,15.0147
3943,2013-11-25,2013,11,25,0,53,77671.0,0,Bretagne,7.0,2013-11,15.0147
3944,2013-11-25,2013,11,25,0,75,155077.0,0,Nouvelle-Aquitaine,5.0,2013-11,15.0147
3945,2013-11-25,2013,11,25,0,76,138625.0,0,Occitanie,4.0,2013-11,15.0147
3946,2013-11-25,2013,11,25,0,84,225557.0,0,Auvergne-Rhône-Alpes,2.0,2013-11,15.0147
3947,2013-11-25,2013,11,25,0,93,147394.0,0,Provence-Alpes-Côte d'Azur,7.0,2013-11,15.0147
3948,2013-11-26,2013,11,26,1,11,266744.0,0,Île-de-France,5.0,2013-11,15.0147
3949,2013-11-26,2013,11,26,1,24,70213.0,0,Centre-Val de Loire,4.0,2013-11,15.0147
3950,2013-11-26,2013,11,26,1,27,77885.0,0,Bourgogne-Franche-Comté,2.0,2013-11,15.0147
3951,2013-11-26,2013,11,26,1,28,101638.0,0,Normandie,6.0,2013-11,15.0147
3952,2013-11-26,2013,11,26,1,32,174065.0,0,Hauts-de-France,4.0,2013-11,15.0147
3953,2013-11-26,2013,11,26,1,44,162345.0,0,Grand Est,0.0,2013-11,15.0147
3954,2013-11-26,2013,11,26,1,52,98186.0,0,Pays de la Loire,6.0,2013-11,15.0147
3955,2013-11-26,2013,11,26,1,53,77062.0,0,Bretagne,7.0,2013-11,15.0147
3956,2013-11-26,2013,11,26,1,75,162226.0,0,Nouvelle-Aquitaine,3.0,2013-11,15.0147
3957,2013-11-26,2013,11,26,1,76,146530.0,0,Occitanie,2.0,2013-11,15.0147
3958,2013-11-26,2013,11,26,1,84,237903.0,0,Auvergne-Rhône-Alpes,1.0,2013-11,15.0147
3959,2013-11-26,2013,11,26,1,93,147839.0,0,Provence-Alpes-Côte d'Azur,5.0,2013-11,15.0147
3960,2013-11-27,2013,11,27,2,11,264412.0,0,Île-de-France,4.0,2013-11,15.0147
3961,2013-11-27,2013,11,27,2,24,71278.0,0,Centre-Val de Loire,3.0,2013-11,15.0147
3962,2013-11-27,2013,11,27,2,27,80673.0,0,Bourgogne-Franche-Comté,0.0,2013-11,15.0147
3963,2013-11-27,2013,11,27,2,28,102915.0,0,Normandie,5.0,2013-11,15.0147
3964,2013-11-27,2013,11,27,2,32,173565.0,0,Hauts-de-France,4.0,2013-11,15.0147
3965,2013-11-27,2013,11,27,2,44,166934.0,0,Grand Est,0.0,2013-11,15.0147
3966,2013-11-27,2013,11,27,2,52,99369.0,0,Pays de la Loire,4.0,2013-11,15.0147
3967,2013-11-27,2013,11,27,2,53,77740.0,0,Bretagne,7.0,2013-11,15.0147
3968,2013-11-27,2013,11,27,2,75,168280.0,0,Nouvelle-Aquitaine,2.0,2013-11,15.0147
3969,2013-11-27,2013,11,27,2,76,153990.0,0,Occitanie,1.0,2013-11,15.0147
3970,2013-11-27,2013,11,27,2,84,245010.0,0,Auvergne-Rhône-Alpes,0.0,2013-11,15.0147
3971,2013-11-27,2013,11,27,2,93,151971.0,0,Provence-Alpes-Côte d'Azur,4.0,2013-11,15.0147
3972,2013-11-28,2013,11,28,3,11,273568.0,0,Île-de-France,3.0,2013-11,15.0147
3973,2013-11-28,2013,11,28,3,24,77618.0,0,Centre-Val de Loire,1.0,2013-11,15.0147
3974,2013-11-28,2013,11,28,3,27,83583.0,0,Bourgogne-Franche-Comté,0.0,2013-11,15.0147
3975,2013-11-28,2013,11,28,3,28,108124.0,0,Normandie,4.0,2013-11,15.0147
3976,2013-11-28,2013,11,28,3,32,176780.0,0,Hauts-de-France,5.0,2013-11,15.0147
3977,2013-11-28,2013,11,28,3,44,175557.0,0,Grand Est,0.0,2013-11,15.0147
